City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Ahmedabad,17-06-2021,23.13,43.5,0.02,14.74,4.747722716006504,3.26,300.41,18.36,23.96,,,,43.5,Good
Ahmedabad,18-06-2021,19.31,22.3,0.17,20.22,6.558676570418199,1.76,297.07,29.8,14.13,,,,37.25,Good
Ahmedabad,19-06-2021,18.76,21.27,0.24,21.76,7.076551473722431,2.31,433.92,22.41,11.98,,,,31.26666666666667,Good
Ahmedabad,20-06-2021,17.49,19.15,0.13,15.77,5.114416746917575,2.85,460.63,15.97,13.23,,,,29.15,Good
Ahmedabad,21-06-2021,18.33,23.07,1.73,15.77,5.62907503591557,3.29,507.36,11.44,2.55,,,,30.549999999999997,Good
Ahmedabad,22-06-2021,73.26,108.07,14.75,27.76,13.673827415815481,7.28,1268.39,20.98,0.03,,,,122.10000000000001,Moderate
Ahmedabad,23-06-2021,34.01,47.93,0.52,22.28,7.333880618221429,4.24,580.79,18.6,7.78,,,,56.68333333333333,Satisfactory
Ahmedabad,24-06-2021,22.59,29.13,0.07,18.51,5.976469380989218,3.2,473.98,17.64,17.88,,,,37.65,Good
Ahmedabad,25-06-2021,11.15,14.85,0.08,16.45,5.3170634482105354,3.2,377.18,13.95,16.81,,,,20.5625,Good
Ahmedabad,26-06-2021,25.85,39.99,0.31,19.54,6.3849793978813745,4.24,460.63,17.41,10.28,,,,43.083333333333336,Good
Ahmedabad,27-06-2021,19.88,32.81,0.1,13.37,4.33277947050187,4.94,413.9,11.09,15.56,,,,33.13333333333333,Good
Ahmedabad,28-06-2021,15.66,30.45,0.0,13.71,4.40997821385157,4.75,357.15,13.47,33.62,,,,33.62,Good
Ahmedabad,29-06-2021,17.66,38.49,0.02,14.74,4.747722716006504,3.74,387.19,12.76,21.82,,,,38.49,Good
Ahmedabad,30-06-2021,17.94,27.89,0.0,15.77,5.072600760936488,3.8,373.84,16.69,36.12,,,,36.12,Good
Ahmedabad,1/7/2021,16.41,29.06,0.05,15.59,5.030784774955402,5.45,440.6,14.31,19.67,,,,29.06,Good
Ahmedabad,2/7/2021,16.18,50.37,0.01,7.8,2.5121757731714633,3.26,273.71,7.99,27.18,,,,50.37,Satisfactory
Ahmedabad,3/7/2021,19.53,47.44,0.02,9.25,2.9818014618821334,3.01,263.69,9.54,22.71,,,,47.44,Good
Ahmedabad,4/7/2021,26.41,83.2,0.0,10.2,3.280946592362218,5.13,313.76,8.82,30.4,,,,83.2,Satisfactory
Ahmedabad,5/7/2021,20.54,45.11,0.19,17.48,5.683757479121608,3.96,320.44,21.94,12.52,,,,45.11,Good
Ahmedabad,6/7/2021,22.61,34.55,0.05,16.28,5.252731162085787,4.62,370.5,19.79,20.03,,,,37.68333333333334,Good
Ahmedabad,7/7/2021,18.0,28.36,0.02,15.08,4.857087602418578,5.0,367.17,18.36,24.32,,,,30.0,Good
Ahmedabad,8/7/2021,11.85,23.95,0.01,10.28,3.309896121118355,4.56,327.11,10.97,28.61,,,,28.61,Good
Ahmedabad,9/7/2021,15.37,39.62,0.01,7.71,2.483226244415326,2.57,290.39,10.01,27.18,,,,39.62,Good
Ahmedabad,10/7/2021,23.4,42.48,0.07,16.28,5.259164390698262,4.5,343.8,18.84,18.24,,,,42.48,Good
Ahmedabad,11/7/2021,18.31,26.57,0.0,7.28,2.3416952149408776,2.44,283.72,9.42,34.69,,,,34.69,Good
Ahmedabad,12/7/2021,26.16,29.6,6.54,27.08,10.81425729757037,3.33,534.06,46.73,0.22,,,,58.412499999999994,Satisfactory
Ahmedabad,13-07-2021,54.41,70.55,17.66,29.82,15.272484726015502,6.27,1214.98,22.65,0.0,,,,90.68333333333334,Satisfactory
Ahmedabad,14-07-2021,16.12,20.91,0.63,21.42,7.092634545253619,2.72,330.45,30.99,6.62,,,,38.7375,Good
Ahmedabad,15-07-2021,21.56,27.55,4.64,25.36,9.649842918712407,3.64,433.92,36.24,0.5,,,,45.300000000000004,Good
Ahmedabad,16-07-2021,52.73,58.96,0.34,34.62,11.245283614606192,2.28,587.46,39.1,9.74,,,,87.88333333333333,Satisfactory
Ahmedabad,17-07-2021,50.83,58.85,0.82,47.3,15.4783480416147,1.95,514.03,74.39,5.01,,,,92.9875,Satisfactory
Ahmedabad,18-07-2021,15.27,17.37,0.01,11.31,3.6412073946608148,2.69,320.44,11.09,27.9,,,,27.9,Good
Ahmedabad,19-07-2021,13.99,25.13,0.0,5.06,1.627606838956159,1.74,267.03,6.02,36.48,,,,36.48,Good
Ahmedabad,20-07-2021,12.72,17.57,0.03,8.05,2.5990243594398748,2.72,283.72,8.46,23.25,,,,23.25,Good
Ahmedabad,21-07-2021,13.72,24.35,0.02,7.03,2.2677130858974155,2.44,263.69,7.33,25.75,,,,25.75,Good
Ahmedabad,22-07-2021,26.03,63.72,0.03,8.65,2.792021217814123,1.87,280.38,8.7,22.89,,,,63.72,Satisfactory
Ahmedabad,23-07-2021,31.35,81.99,0.02,10.11,3.2584302922185553,2.79,317.1,10.61,25.75,,,,81.99,Satisfactory
Ahmedabad,24-07-2021,31.37,70.36,0.03,12.68,4.088316783227822,3.01,347.14,11.8,21.99,,,,70.36,Satisfactory
Ahmedabad,25-07-2021,20.47,29.21,0.05,6.94,2.2484134000599907,1.73,317.1,6.8,18.95,,,,34.11666666666667,Good
Ahmedabad,26-07-2021,7.65,8.11,0.02,9.08,2.9271190186760965,0.91,290.39,5.36,24.68,,,,24.68,Good
Ahmedabad,27-07-2021,21.25,24.5,0.07,10.11,3.274513363749743,2.41,307.08,9.54,18.24,,,,35.41666666666667,Good
Ahmedabad,28-07-2021,26.79,52.83,0.08,8.23,2.673006488483337,1.96,280.38,8.11,17.7,,,,52.83,Satisfactory
Ahmedabad,29-07-2021,21.95,72.14,0.01,6.86,2.209814028385141,2.06,263.69,6.97,28.97,,,,72.14,Satisfactory
Ahmedabad,30-07-2021,22.44,68.0,0.02,6.26,2.0200337843171305,1.71,263.69,6.44,26.46,,,,68.0,Satisfactory
Ahmedabad,31-07-2021,22.76,63.58,0.03,6.6,2.132615285035442,2.09,273.71,6.38,22.35,,,,63.58,Satisfactory
Ahmedabad,1/8/2021,19.93,47.27,0.02,5.74,1.8527698403927821,1.79,253.68,5.54,23.6,,,,47.27,Good
Ahmedabad,2/8/2021,20.35,35.69,0.01,5.44,1.7530547968994206,1.77,253.68,5.54,30.4,,,,35.69,Good
Ahmedabad,3/8/2021,17.92,33.72,0.02,7.54,2.431760415515526,2.15,283.72,7.87,27.54,,,,33.72,Good
Ahmedabad,4/8/2021,23.38,38.21,0.09,10.63,3.4482105362865667,3.26,333.79,10.13,17.17,,,,38.96666666666667,Good
Ahmedabad,5/8/2021,25.87,52.11,0.04,11.82,3.814904567197638,3.14,340.46,10.97,21.64,,,,52.11,Satisfactory
Ahmedabad,6/8/2021,26.44,45.49,0.18,18.17,5.902487251945756,4.81,480.65,13.95,13.95,,,,45.49,Good
Ahmedabad,7/8/2021,36.15,58.67,5.59,21.76,8.797440127559478,6.4,720.98,15.97,0.64,,,,60.25,Satisfactory
Ahmedabad,8/8/2021,32.86,50.75,0.99,23.65,7.925737650569122,3.71,547.41,17.17,5.1,,,,54.766666666666666,Satisfactory
Ahmedabad,9/8/2021,22.75,40.91,0.2,13.71,4.474310499976319,2.44,280.38,18.36,12.16,,,,40.91,Good
Ahmedabad,10/8/2021,17.84,27.61,0.04,14.22,4.586892000694631,3.96,373.84,14.31,21.82,,,,29.733333333333334,Good
Ahmedabad,11/8/2021,14.23,19.08,0.05,17.31,5.584042435628246,4.05,383.85,15.74,19.85,,,,23.71666666666667,Good
Ahmedabad,12/8/2021,20.48,31.28,0.02,15.94,5.1337164327550004,5.19,440.6,14.9,23.96,,,,34.13333333333333,Good
Ahmedabad,13-08-2021,19.24,25.98,0.01,14.05,4.522559714569882,4.81,393.87,13.23,27.18,,,,32.06666666666666,Good
Ahmedabad,14-08-2021,21.11,29.22,0.03,17.48,5.632291650221808,5.19,473.98,13.35,23.96,,,,35.18333333333334,Good
Ahmedabad,15-08-2021,17.34,25.95,0.02,13.2,4.2523641128459335,4.37,410.56,10.73,24.32,,,,28.900000000000002,Good
Ahmedabad,16-08-2021,19.94,31.58,0.04,16.79,5.413561877397659,4.02,337.12,18.6,20.56,,,,33.233333333333334,Good
Ahmedabad,17-08-2021,22.38,34.98,0.05,17.82,5.748089765246357,4.31,397.21,18.12,20.56,,,,37.3,Good
Ahmedabad,18-08-2021,18.18,25.56,0.01,16.45,5.294547148066874,5.38,387.19,16.21,29.68,,,,30.3,Good
Ahmedabad,19-08-2021,12.88,17.71,0.02,14.05,4.525776328876119,3.99,370.5,11.56,23.96,,,,23.96,Good
Ahmedabad,20-08-2021,13.66,17.93,0.11,14.4,4.667307358350567,3.67,327.11,12.76,15.38,,,,22.76666666666667,Good
Ahmedabad,21-08-2021,14.9,23.57,0.11,14.91,4.831354687968678,3.01,333.79,12.04,14.66,,,,24.833333333333336,Good
Ahmedabad,22-08-2021,45.54,51.23,12.96,27.42,12.9886885685869,2.95,841.14,31.47,0.01,,,,75.9,Satisfactory
Ahmedabad,23-08-2021,9.52,12.59,0.11,13.71,4.4453609712201825,2.47,350.48,12.28,14.66,,,,17.137500000000003,Good
Ahmedabad,24-08-2021,17.1,24.02,0.03,16.45,5.300980376679348,3.04,383.85,17.17,22.89,,,,28.500000000000004,Good
Ahmedabad,25-08-2021,13.94,18.15,0.01,14.05,4.522559714569882,4.24,343.8,11.68,27.9,,,,27.9,Good
Ahmedabad,26-08-2021,20.18,29.01,0.83,19.36,6.494344284293449,6.02,514.03,13.11,5.99,,,,33.63333333333333,Good
Ahmedabad,27-08-2021,14.9,23.23,0.23,15.25,4.979318946055602,6.21,433.92,12.88,12.34,,,,24.833333333333336,Good
Ahmedabad,28-08-2021,15.92,29.7,0.19,15.77,5.1337164327550004,3.26,300.41,18.6,12.7,,,,29.7,Good
Ahmedabad,29-08-2021,17.45,23.92,0.05,15.42,4.976102331749365,2.28,263.69,21.94,18.95,,,,29.083333333333332,Good
Ahmedabad,30-08-2021,23.55,34.74,0.01,12.34,3.972518668203274,6.46,403.88,11.68,26.82,,,,39.25,Good
Ahmedabad,31-08-2021,23.01,28.63,0.75,21.59,7.185916360134505,4.24,627.52,14.9,9.12,,,,38.35,Good
Ahmedabad,1/9/2021,97.21,107.75,25.93,39.76,21.129939377673935,7.47,1708.98,57.7,0.0,,,,162.01666666666665,Moderate
Ahmedabad,2/9/2021,72.54,81.04,23.69,32.56,18.093455472585763,5.38,1281.74,58.65,0.0,,,,120.9,Moderate
Ahmedabad,3/9/2021,13.76,18.72,0.29,21.94,7.1505336027658934,1.46,310.42,36.24,10.82,,,,45.300000000000004,Good
Ahmedabad,4/9/2021,10.92,14.79,0.12,20.91,6.764539886017397,1.84,290.39,31.95,15.38,,,,39.9375,Good
Ahmedabad,5/9/2021,15.25,19.09,0.21,15.25,4.972885717443127,3.48,433.92,11.68,11.36,,,,25.416666666666668,Good
Ahmedabad,6/9/2021,16.92,21.66,0.07,15.25,4.927853117155802,3.77,433.92,12.4,17.88,,,,28.200000000000003,Good
Ahmedabad,7/9/2021,29.79,38.2,3.91,24.33,9.083718800814612,4.81,714.3,16.21,1.7,,,,49.65,Good
Ahmedabad,8/9/2021,42.65,56.31,7.6,31.19,12.477246893895142,5.89,1001.36,18.12,0.17,,,,71.08333333333333,Satisfactory
Ahmedabad,9/9/2021,76.97,82.1,15.65,48.67,20.6892632177194,2.28,1148.22,90.6,0.0,,,,128.28333333333333,Moderate
Ahmedabad,10/9/2021,12.94,15.73,0.82,15.42,5.223781633329649,3.48,467.3,13.47,5.68,,,,21.566666666666666,Good
Ahmedabad,11/9/2021,14.29,16.21,0.25,19.02,6.198415768119602,2.22,407.22,12.28,11.0,,,,23.816666666666666,Good
Ahmedabad,12/9/2021,16.1,18.59,0.32,15.94,5.230214861942124,3.33,527.38,13.83,9.21,,,,26.833333333333336,Good
Ahmedabad,13-09-2021,17.64,18.92,0.28,13.2,4.335996084808108,2.72,487.33,12.88,9.74,,,,29.400000000000002,Good
Ahmedabad,14-09-2021,104.13,116.89,20.56,32.56,17.086655194733435,8.04,1842.5,25.99,0.0,,,,173.54999999999998,Moderate
Ahmedabad,15-09-2021,68.97,76.19,8.61,35.3,14.124153418688724,4.69,1108.17,28.37,0.07,,,,114.95,Moderate
Ahmedabad,16-09-2021,12.83,17.06,0.01,18.85,6.066534581563867,2.06,330.45,23.13,27.54,,,,28.912499999999998,Good
Ahmedabad,17-09-2021,15.6,19.32,0.43,18.68,6.146949939219803,2.82,367.17,19.07,9.39,,,,26.0,Good
Ahmedabad,18-09-2021,17.47,23.89,6.31,20.05,8.478995311241967,3.71,453.95,32.9,0.18,,,,41.125,Good
Ahmedabad,19-09-2021,15.0,18.3,0.06,12.85,4.152649069352572,2.95,403.88,8.94,17.7,,,,25.0,Good
Ahmedabad,20-09-2021,18.8,22.34,0.27,16.62,5.432861563235085,3.52,547.41,12.04,10.73,,,,31.333333333333336,Good
Ahmedabad,21-09-2021,19.5,23.13,0.54,18.85,6.237015139794453,3.04,514.03,14.54,7.87,,,,32.5,Good
Ahmedabad,22-09-2021,20.55,24.2,6.2,15.08,6.8449552436733345,3.9,620.84,15.14,0.44,,,,34.25,Good
Ahmedabad,23-09-2021,20.15,23.11,2.12,19.71,7.021869030516395,3.77,587.46,15.97,3.0,,,,33.583333333333336,Good
Ahmedabad,24-09-2021,28.62,35.71,9.72,17.82,8.858555799377989,4.75,727.65,17.88,0.06,,,,47.7,Good
Ahmedabad,25-09-2021,31.75,45.34,7.49,22.96,9.794590562493093,4.69,741.01,19.07,0.31,,,,52.916666666666664,Satisfactory
Ahmedabad,26-09-2021,81.22,102.48,37.55,15.42,17.03840598013987,6.78,1668.93,17.64,0.0,,,,135.36666666666667,Moderate
Ahmedabad,27-09-2021,52.0,61.49,18.55,17.31,11.534778902167563,5.83,1188.28,15.97,0.01,,,,86.66666666666667,Satisfactory
Ahmedabad,28-09-2021,263.05,309.26,123.38,22.62,46.96256887106704,23.05,4379.27,37.67,0.0,,,,252.61,Poor
Ahmedabad,29-09-2021,41.24,43.1,0.0,18.51,5.953953080845555,2.6,881.2,16.21,41.84,,,,68.73333333333333,Satisfactory
Ahmedabad,30-09-2021,12.26,13.67,0.23,22.62,7.349963689752617,0.93,427.25,25.75,11.62,,,,32.1875,Good
Ahmedabad,1/10/2021,30.85,40.05,7.26,25.02,10.383230980534549,2.15,507.36,39.1,0.02,,,,51.41666666666667,Satisfactory
Ahmedabad,2/10/2021,147.3,176.64,7.49,35.99,13.985839003520516,6.27,1428.6,18.6,0.78,,,,210.5,Poor
Ahmedabad,3/10/2021,71.7,88.18,31.29,18.68,16.07342168826863,7.66,1535.42,16.93,0.0,,,,119.5,Moderate
Ahmedabad,4/10/2021,67.41,79.97,23.02,20.22,13.908640260170813,5.45,1482.01,14.19,0.01,,,,112.35,Moderate
Ahmedabad,5/10/2021,207.31,251.55,88.51,22.28,35.63686989880492,29.39,3578.19,41.96,0.0,,,,233.58076923076925,Poor
Ahmedabad,6/10/2021,56.05,74.36,21.68,33.24,17.66564576985618,7.16,1468.66,18.84,0.0,,,,93.41666666666666,Satisfactory
Ahmedabad,7/10/2021,260.04,321.44,116.23,27.08,46.097299622689164,23.31,4432.68,37.67,0.0,,,,252.008,Poor
Ahmedabad,8/10/2021,488.78,543.48,171.66,39.07,67.78371327534217,18.49,6942.75,45.3,0.0,,,,297.756,Poor
Ahmedabad,9/10/2021,75.01,84.63,0.0,22.28,7.166616674297081,4.37,881.2,14.54,32.54,,,,125.01666666666668,Moderate
Ahmedabad,10/10/2021,47.74,55.74,0.34,20.56,6.72272390003631,4.31,894.55,11.33,8.94,,,,79.56666666666666,Satisfactory
Ahmedabad,11/10/2021,186.8,212.58,60.8,21.94,26.614266769808815,13.05,2937.32,22.89,0.0,,,,225.6923076923077,Poor
Ahmedabad,12/10/2021,83.94,102.76,12.41,31.19,14.024438375195365,6.33,1321.79,19.07,0.1,,,,139.9,Moderate
Ahmedabad,13-10-2021,470.63,538.28,164.51,57.58,71.43778712722795,125.65,7049.56,146.87,0.0,,,,294.126,Poor
Ahmedabad,14-10-2021,252.68,291.0,50.52,84.31,43.3696106909998,39.01,3471.37,52.93,0.0,,,,250.536,Poor
Ahmedabad,15-10-2021,224.08,330.76,80.47,50.72,42.19876308352936,103.35,3417.97,78.2,0.0,,,,240.03076923076924,Poor
Ahmedabad,16-10-2021,196.66,283.63,73.31,62.38,43.64623952133621,118.55,3337.86,82.02,0.0,,,,229.48461538461538,Poor
Ahmedabad,17-10-2021,162.72,227.78,48.28,54.15,32.947780338790395,39.52,2563.48,23.84,0.0,,,,216.43076923076924,Poor
Ahmedabad,18-10-2021,182.08,213.73,28.61,33.24,19.894759484078747,14.44,2189.64,23.13,0.0,,,,223.87692307692308,Poor
Ahmedabad,19-10-2021,60.11,86.44,0.04,27.76,8.942187771340164,12.67,801.09,17.64,31.11,,,,100.18333333333334,Moderate
Ahmedabad,20-10-2021,143.58,239.68,24.59,40.1,20.808277947050186,21.53,1922.61,21.22,0.0,,,,209.06923076923078,Poor
Ahmedabad,21-10-2021,232.35,327.36,69.74,58.26,41.172663119839605,43.06,3685.0,41.96,0.0,,,,243.21153846153845,Poor
Ahmedabad,22-10-2021,696.79,773.86,214.58,150.8,117.52865352130463,168.2,9826.66,204.09,0.0,,,,167.29000000000002,Moderate
Ahmedabad,23-10-2021,28.86,39.43,0.0,22.28,7.166616674297081,10.13,607.49,15.97,49.35,,,,49.35,Good
Ahmedabad,24-10-2021,14.61,25.22,0.0,11.31,3.6379907803545772,5.7,353.81,10.73,57.94,,,,57.94,Satisfactory
Ahmedabad,25-10-2021,55.22,88.47,4.81,31.19,11.579811502454888,14.06,974.66,17.64,1.41,,,,92.03333333333333,Satisfactory
Ahmedabad,26-10-2021,203.14,254.09,51.41,67.17,38.14261244336391,29.89,3017.43,35.76,0.0,,,,231.97692307692307,Poor
Ahmedabad,27-10-2021,68.52,108.16,2.46,39.41,13.467964100216282,22.04,1201.63,20.98,3.09,,,,114.19999999999999,Moderate
Ahmedabad,28-10-2021,85.08,115.65,3.02,36.33,12.657377295044439,21.03,1148.22,20.74,2.73,,,,141.8,Moderate
Ahmedabad,29-10-2021,86.7,124.36,3.13,33.59,11.811407732503987,20.52,1121.52,22.17,2.39,,,,144.5,Moderate
Ahmedabad,30-10-2021,149.82,225.24,38.0,41.13,25.453069005257092,31.92,2216.34,26.46,0.0,,,,211.46923076923076,Poor
Ahmedabad,31-10-2021,87.93,119.68,1.59,39.76,13.300700156291935,20.52,1201.63,14.9,9.03,,,,146.55,Moderate
Ahmedabad,1/11/2021,169.15,222.54,37.1,58.95,30.89558041141089,46.61,2590.18,30.99,0.0,,,,218.90384615384616,Poor
Ahmedabad,2/11/2021,85.25,114.13,0.01,31.53,10.145201521872977,20.27,1081.47,18.84,33.97,,,,142.08333333333334,Moderate
Ahmedabad,3/11/2021,50.89,65.39,0.0,18.85,6.063317967257629,14.95,687.6,14.19,60.8,,,,84.81666666666666,Satisfactory
Ahmedabad,4/11/2021,70.13,95.09,0.13,34.96,11.287099600587279,20.77,1054.76,20.5,19.67,,,,116.88333333333333,Moderate
Ahmedabad,5/11/2021,68.07,89.45,0.0,25.36,8.157333880618221,17.23,814.44,17.4,42.2,,,,113.44999999999999,Moderate
Ahmedabad,6/11/2021,71.85,92.14,0.0,26.39,8.48864515416068,17.73,847.82,15.97,37.19,,,,119.75,Moderate
Ahmedabad,7/11/2021,88.0,98.29,0.0,11.14,3.5833083371485404,10.26,594.14,12.64,107.29,,,,146.66666666666669,Moderate
Ahmedabad,8/11/2021,93.76,104.72,0.0,12.51,4.023984497103073,12.16,640.87,10.85,85.12,,,,156.26666666666668,Moderate
Ahmedabad,9/11/2021,93.06,120.74,0.0,16.45,5.291330533760636,12.54,727.65,13.71,80.11,,,,155.1,Moderate
Ahmedabad,10/11/2021,90.66,118.33,0.0,16.79,5.40069542017271,13.93,700.95,15.5,85.83,,,,151.1,Moderate
Ahmedabad,11/11/2021,93.96,126.74,0.01,34.27,11.026553841782043,18.75,1068.12,18.84,34.33,,,,156.6,Moderate
Ahmedabad,12/11/2021,93.84,122.79,0.0,20.91,6.725940514342548,15.07,767.71,13.95,61.51,,,,156.4,Moderate
Ahmedabad,13-11-2021,99.08,120.77,0.0,18.68,6.008635524051592,14.44,761.03,13.71,67.23,,,,165.13333333333333,Moderate
Ahmedabad,14-11-2021,86.18,97.11,0.0,9.17,2.9496353188197593,13.05,821.11,14.07,125.89,,,,143.63333333333335,Moderate
Ahmedabad,15-11-2021,108.95,125.84,0.0,32.9,10.582661067521272,18.49,1241.68,18.6,62.23,,,,181.58333333333334,Moderate
Ahmedabad,16-11-2021,78.45,89.06,0.0,12.34,3.969302053897036,14.44,821.11,15.5,110.15,,,,130.75,Moderate
Ahmedabad,17-11-2021,74.61,82.42,0.0,10.54,3.390311478774292,12.16,761.03,15.14,121.59,,,,124.35,Moderate
Ahmedabad,18-11-2021,112.0,119.7,0.0,10.45,3.361361950018155,9.12,707.63,15.5,107.29,,,,186.66666666666669,Moderate
Ahmedabad,19-11-2021,95.42,98.62,0.0,14.57,4.686607044187992,3.26,821.11,15.97,55.07,,,,159.03333333333333,Moderate
Ahmedabad,20-11-2021,90.54,97.25,0.0,14.22,4.5740255434696815,9.63,794.41,16.45,67.23,,,,150.9,Moderate
Ahmedabad,21-11-2021,111.07,117.41,0.0,8.91,2.866003346857585,8.11,694.27,9.89,84.4,,,,185.11666666666667,Moderate
Ahmedabad,22-11-2021,135.91,144.8,0.0,10.54,3.390311478774292,8.04,654.22,11.32,81.54,,,,206.11923076923077,Poor
Ahmedabad,23-11-2021,176.2,197.18,0.02,40.78,13.123786369448874,12.79,1255.04,18.6,25.39,,,,221.6153846153846,Poor
Ahmedabad,24-11-2021,126.55,146.96,0.37,54.15,17.53698119760668,21.28,1522.06,20.74,12.7,,,,202.51923076923077,Poor
Ahmedabad,25-11-2021,119.67,145.14,0.68,58.95,19.180671108094028,22.8,1708.98,23.6,10.73,,,,199.45,Moderate
Ahmedabad,26-11-2021,95.53,120.56,0.06,47.3,15.233885354340654,17.48,1335.14,16.69,23.6,,,,159.21666666666667,Moderate
Ahmedabad,27-11-2021,134.95,173.78,18.55,38.73,18.424766746128224,25.59,1628.88,19.31,0.02,,,,205.75,Poor
Ahmedabad,28-11-2021,112.51,140.66,0.41,31.19,10.164501207710401,24.07,1094.82,12.87,10.1,,,,187.51666666666668,Moderate
Ahmedabad,29-11-2021,61.97,74.6,0.0,16.79,5.40069542017271,13.3,647.54,12.4,52.21,,,,103.28333333333333,Moderate
Ahmedabad,30-11-2021,58.76,69.23,0.0,11.82,3.8020381099726888,10.77,500.68,11.92,75.1,,,,97.93333333333334,Satisfactory
Ahmedabad,1/12/2021,77.81,86.87,0.0,10.97,3.5286258939425035,8.11,500.68,12.87,83.68,,,,129.68333333333334,Moderate
Ahmedabad,2/12/2021,109.07,110.85,0.0,9.17,2.9496353188197593,2.66,640.87,10.01,77.25,,,,181.78333333333333,Moderate
Ahmedabad,3/12/2021,58.47,64.22,0.0,12.85,4.133349383515148,7.92,514.03,13.11,67.95,,,,97.45,Satisfactory
Ahmedabad,4/12/2021,90.78,97.24,0.0,10.97,3.5286258939425035,8.36,567.44,11.56,72.96,,,,151.3,Moderate
Ahmedabad,5/12/2021,170.19,190.98,0.1,27.08,8.742757684353439,7.79,1068.12,11.21,18.24,,,,219.30384615384617,Poor
Ahmedabad,6/12/2021,136.58,154.15,0.41,34.96,11.377164801161927,9.12,1081.47,12.64,10.91,,,,206.37692307692308,Poor
Ahmedabad,7/12/2021,150.84,172.99,0.91,30.85,10.215967036610202,13.05,1108.17,12.52,17.88,,,,211.86153846153846,Poor
Ahmedabad,8/12/2021,73.9,84.08,0.0,15.25,4.905336817012141,11.78,741.0,13.11,65.09,,,,123.16666666666669,Moderate
Ahmedabad,9/12/2021,75.99,92.8,0.01,23.99,7.719874334969925,16.47,841.14,13.59,31.47,,,,126.64999999999999,Moderate
Ahmedabad,10/12/2021,83.13,100.91,0.01,25.36,8.16055049492446,17.23,867.84,13.59,34.69,,,,138.55,Moderate
Ahmedabad,11/12/2021,86.95,108.24,0.11,30.5,9.846056391392892,18.49,934.6,13.47,18.78,,,,144.91666666666669,Moderate
Ahmedabad,12/12/2021,75.12,87.3,0.0,16.62,5.346012976966674,14.19,700.95,10.25,48.64,,,,125.20000000000002,Moderate
Ahmedabad,13-12-2021,79.25,92.89,0.0,18.68,6.008635524051592,13.93,707.63,11.56,55.07,,,,132.08333333333334,Moderate
Ahmedabad,14-12-2021,55.39,63.75,0.0,26.39,8.48864515416068,13.55,741.0,17.17,61.51,,,,92.31666666666666,Satisfactory
Ahmedabad,15-12-2021,78.14,90.96,0.0,30.16,9.701308747612206,16.09,854.49,16.45,45.78,,,,130.23333333333335,Moderate
Ahmedabad,16-12-2021,86.03,95.15,0.0,25.7,8.266698767030295,13.55,754.36,15.97,65.09,,,,143.38333333333333,Moderate
Ahmedabad,17-12-2021,93.19,102.78,0.0,22.28,7.166616674297081,12.41,741.0,19.07,78.68,,,,155.31666666666666,Moderate
Ahmedabad,18-12-2021,105.51,111.93,0.0,9.08,2.920685790063622,8.61,654.22,13.59,114.44,,,,175.85000000000002,Moderate
Ahmedabad,19-12-2021,49.99,54.54,0.0,8.05,2.5893745165211626,8.74,500.68,13.83,110.15,,,,107.46323529411765,Moderate
Ahmedabad,20-12-2021,28.96,35.52,0.0,11.82,3.8020381099726888,11.91,480.65,11.09,68.66,,,,68.66,Satisfactory
Ahmedabad,21-12-2021,75.84,94.29,0.02,27.76,8.93575454272769,18.49,934.6,17.64,34.33,,,,126.4,Moderate
Ahmedabad,22-12-2021,146.89,176.52,13.19,56.21,22.323303285288038,24.57,1895.9,19.07,0.35,,,,210.34230769230768,Poor
Ahmedabad,23-12-2021,208.95,242.71,39.79,84.31,39.918183540406986,29.39,3124.24,23.13,0.0,,,,234.21153846153845,Poor
Ahmedabad,24-12-2021,128.55,159.5,7.04,65.8,23.429818606633724,11.91,1789.09,18.6,0.98,,,,203.28846153846155,Poor
Ahmedabad,25-12-2021,100.48,134.15,11.51,55.52,21.560965694709754,6.52,1441.96,15.26,0.47,,,,167.46666666666667,Moderate
Ahmedabad,26-12-2021,186.58,238.32,16.54,59.63,24.5009511706108,15.2,2109.53,16.93,0.12,,,,225.6076923076923,Poor
Ahmedabad,27-12-2021,172.19,210.87,2.18,52.78,17.67851222708113,19.0,1602.17,17.4,5.14,,,,220.0730769230769,Poor
Ahmedabad,28-12-2021,164.7,196.92,0.04,37.7,12.139502391740209,17.73,1321.79,18.12,25.39,,,,217.19230769230768,Poor
Ahmedabad,29-12-2021,52.26,63.73,0.01,22.28,7.169833288603319,6.33,807.76,12.52,35.76,,,,87.1,Satisfactory
Ahmedabad,30-12-2021,41.54,47.82,0.0,11.82,3.8020381099726888,10.13,614.17,10.73,80.11,,,,80.11,Satisfactory
Ahmedabad,31-12-2021,45.7,50.55,0.0,9.25,2.9753682332696587,8.04,453.95,10.85,80.11,,,,80.11,Satisfactory
Ahmedabad,1/1/2022,42.05,48.01,0.0,10.45,3.361361950018155,9.12,520.71,10.61,68.66,,,,70.08333333333333,Satisfactory
Ahmedabad,2/1/2022,92.2,106.72,0.01,18.34,5.902487251945756,6.59,814.44,8.7,31.47,,,,153.66666666666669,Moderate
Ahmedabad,3/1/2022,103.5,115.67,0.0,15.77,5.072600760936488,9.88,754.36,9.66,47.92,,,,172.5,Moderate
